LCNS_NO,haccp_record_count,haccp_certification_count,product_type_count,company_name,industry,haccp_sido,haccp_sigungu
19550509001,12,12,12,매일식품주식회사,식품제조가공업,전남광주통합특별시,전남광주통합특별시 순천시
19630144002,2,2,2,미도식품 유한회사,식품제조가공업,부산광역시,부산광역시 사하구
19630606001,1,1,1,신광제과,식품제조가공업,경상남도,경상남도 사천시
19660144002,1,1,1,국제제과,식품제조가공업,부산광역시,부산광역시 사하구
19660202002,4,2,2,대인에프앤씨 주식회사,식품제조가공업,인천광역시,인천광역시 검단구
19660402003,3,3,3,상일제과주식회사,식품제조가공업,강원특별자치도,강원특별자치도 인제군
19670086001,2,1,1,한흥유과,식품제조가공업,경기도,경기도 김포시
19670231009,2,1,1,대원정식품,식품제조가공업,대전광역시,대전광역시 동구
19670478008,2,2,1,태양제과,식품제조가공업,전북특별자치도,전북특별자치도 전주시
19670509001,1,1,1,제일제과,식품제조가공업,전남광주통합특별시,전남광주통합특별시 순천시
19670538004,2,1,1,배반유과,식품제조가공업,경상북도,경상북도 경주시
19670560002,1,1,1,(주)백천제면,식품제조가공업,경상북도,경상북도 경산시
19670601002,2,1,1,영남제과,식품제조가공업,경상남도,경상남도 진주시
19680144002,8,8,5,남일종합식품산업사,식품제조가공업,부산광역시,부산광역시 사하구
19680242003,1,1,1,신부산식품,식품제조가공업,대전광역시,대전광역시 대덕구
19680247002,7,5,5,(주)삼양사울산1공장,식품제조가공업,울산광역시,울산광역시 남구
19680257003,1,1,1,(주)동양식품,식품제조가공업,세종특별자치시,세종특별자치시
19680474001,2,1,1,정일제과,식품제조가공업,충청남도,충청남도 예산군
19690086003,10,10,9,롯데웰푸드(주),식품제조가공업,서울특별시,서울특별시 영등포구
19690131016,1,1,1,나이스제과,식품제조가공업,부산광역시,부산광역시 부산진구
19690131024,1,1,1,광신식품,식품제조가공업,부산광역시,부산광역시 부산진구
19690144003,4,4,3,(주)황토식품,식품제조가공업,부산광역시,부산광역시 사하구
19690144004,1,1,1,미성식품,식품제조가공업,부산광역시,부산광역시 사하구
19690231003,2,2,2,일광제과,식품제조가공업,대전광역시,대전광역시 동구
19690231010,4,2,2,청룡제과,식품제조가공업,대전광역시,대전광역시 동구
19690320001,2,2,2,산과들,식품제조가공업,경기도,경기도 고양시
19690364004,17,17,14,한국에스비식품(주),식품제조가공업,경기도,경기도 화성시
19690392002,2,2,2,속초시수산업협동조합가공공장,식품제조가공업,강원특별자치도,강원특별자치도 속초시
19690392003,1,1,1,(주)고바우푸드,식품제조가공업,강원특별자치도,강원특별자치도 속초시
19690449001,1,1,1,광덕산호두과자전문점,식품제조가공업,충청남도,충청남도 천안시
19690606006,3,3,3,(주)만구,식품제조가공업,경상남도,경상남도 사천시
19700086012,2,1,1,이화제과공업사,식품제조가공업,서울특별시,서울특별시 영등포구
19700094002,6,3,3,주식회사 풍전,식품첨가물제조업,인천광역시,인천광역시 남동구
19700144004,2,1,1,일광제과,식품제조가공업,부산광역시,부산광역시 사하구
19700242002,1,1,1,한창제과 주식회사,식품제조가공업,대전광역시,대전광역시 대덕구
19700245005,1,1,1,부산식품부산어묵,식품제조가공업,울산광역시,울산광역시 중구
19700392002,1,1,1,(주)영동식품,식품제조가공업,강원특별자치도,강원특별자치도 속초시
19710139002,1,1,1,구포연합식품,식품제조가공업,부산광역시,부산광역시 북구
19710147001,1,1,1,부산아이스크림,식품제조가공업,부산광역시,부산광역시 금정구
19710221005,1,1,1,해덕제과,식품제조가공업,전남광주통합특별시,전남광주통합특별시 북구
19710221006,2,1,1,수정식품,식품제조가공업,전남광주통합특별시,전남광주통합특별시 광산구
19710227001,2,2,2,(주)효동식품,식품제조가공업,전남광주통합특별시,전남광주통합특별시 광산구
19710275001,1,1,1,스타원주식회사,식품제조가공업,경기도,경기도 성남시
19710275003,3,3,3,(주)샤니,식품제조가공업,경기도,경기도 성남시
19710372001,5,5,5,(주)담터,식품제조가공업,경기도,경기도 포천시
19710380007,1,1,1,(주)하나식품,식품제조가공업,강원특별자치도,강원특별자치도 춘천시
19710487002,1,1,1,삼양식품(주)익산공장,식품제조가공업,전북특별자치도,전북특별자치도 익산시
19710492006,1,1,1,춘향골 전통한과,식품제조가공업,전북특별자치도,전북특별자치도 남원시
19710506012,3,2,2,(주)남도어가,식품제조가공업,전남광주통합특별시,전남광주통합특별시 여수시
19710538005,1,1,1,아화제면(경주아화전통국수),식품제조가공업,경상북도,경상북도 경주시
19710548001,4,4,4,농업회사법인구미협동식품합명회사,식품제조가공업,경상북도,경상북도 구미시
19710570001,5,5,5,주식회사 네이처셀 칠곡공장,식품제조가공업,경상북도,경상북도 칠곡군
19710599005,1,1,1,경화당제과,식품제조가공업,경상남도,경상남도 창원시
19710618001,4,4,4,동일식품,식품제조가공업,경상남도,경상남도 창녕군
19720131035,1,1,1,삼영식품,식품제조가공업,부산광역시,부산광역시 부산진구
19720144001,2,1,1,(주)부산세광식품,식품제조가공업,부산광역시,부산광역시 강서구
19720150005,4,4,4,부산제면,식품제조가공업,부산광역시,부산광역시 연제구
19720154001,5,5,5,(주)농심,식품제조가공업,부산광역시,부산광역시 사상구
19720156004,1,1,1,기장특산물영어조합,식품제조가공업,부산광역시,부산광역시 기장군
19720168001,1,1,1,(주)풍국면,식품제조가공업,대구광역시,대구광역시 북구
19720233008,1,1,1,그래인에프앤디,식품제조가공업,대전광역시,대전광역시 중구
19720233017,1,1,1,남일제과,식품제조가공업,대전광역시,대전광역시 중구
19720275004,2,2,1,(주)개미식품,식품제조가공업,경기도,경기도 성남시
19720288002,35,35,35,주식회사 오뚜기,식품제조가공업,경기도,경기도 안양시
19720338001,2,2,2,(주)오빌식품,식품제조가공업,경기도,경기도 시흥시
19720347001,1,1,1,백암식품,식품제조가공업,경기도,경기도 용인시
19720347002,12,12,12,영미산업주식회사,식품제조가공업,경기도,경기도 용인시
19720386010,3,3,3,금한산업,식품제조가공업,강원특별자치도,강원특별자치도 강릉시
19720392001,2,2,2,풍미식품,식품제조가공업,강원특별자치도,강원특별자치도 속초시
19720449002,3,3,3,주식회사대신제과,식품제조가공업,충청남도,충청남도 천안시
19720481004,13,13,8,천일제면,식품제조가공업,전북특별자치도,전북특별자치도 전주시
19720506001,2,2,2,(주)명신,식품제조가공업,전남광주통합특별시,전남광주통합특별시 여수시
19720601001,1,1,1,대진제과,식품제조가공업,경상남도,경상남도 진주시
19720611008,2,2,1,황금제과,식품제조가공업,경상남도,경상남도 밀양시
19730063007,1,1,1,무궁화식품,식품제조가공업,서울특별시,서울특별시 은평구
19730131004,1,1,1,동광식품,식품제조가공업,부산광역시,부산광역시 부산진구
19730144010,1,1,1,주식회사 부산참식품,식품제조가공업,부산광역시,부산광역시 사하구
19730156008,1,1,1,신앙촌소비조합주식회사,식품제조가공업,부산광역시,부산광역시 기장군
19730163001,3,3,3,금성제면,식품제조가공업,대구광역시,대구광역시 서구
19730190013,7,7,7,수협중앙회 급식사업부,식품제조가공업,인천광역시,인천광역시 제물포구
19730190015,20,13,12,씨제이제일제당(주),식품제조가공업,인천광역시,인천광역시 제물포구
19730231014,1,1,1,오형제과,식품제조가공업,대전광역시,대전광역시 동구
19730233008,2,1,1,주식회사남경,식품제조가공업,충청남도,충청남도 금산군
19730275008,1,1,1,명성제과,식품제조가공업,경기도,경기도 성남시
19730288006,2,2,2,동아오츠카(주),식품제조가공업,경기도,경기도 안양시
19730332001,1,1,1,명승제과,식품제조가공업,경기도,경기도 남양주시
19730332008,7,6,4,(주)빙그레,식품제조가공업,경기도,경기도 남양주시
19730338002,2,2,1,(주)태양팜,식품제조가공업,경기도,경기도 시흥시
19730347003,7,7,7,로얄제과(주),식품제조가공업,경기도,경기도 용인시
19730380006,1,1,1,황소국수,식품제조가공업,강원특별자치도,강원특별자치도 춘천시
19730380010,4,4,4,(주)일화춘천공장,식품제조가공업,강원특별자치도,강원특별자치도 춘천시
19730386006,1,1,1,옥천국수,식품제조가공업,강원특별자치도,강원특별자치도 강릉시
19730386008,7,7,7,동해식품(주),식품제조가공업,강원특별자치도,강원특별자치도 강릉시
19730397006,1,1,1,평창명품두부,식품제조가공업,강원특별자치도,강원특별자치도 평창군
19730440001,2,2,2,우승제과,식품제조가공업,충청북도,충청북도 옥천군
19730443003,21,21,19,(주)삼광식품,식품제조가공업,충청북도,충청북도 진천군
19730458004,1,1,1,유일식품,식품제조가공업,충청남도,충청남도 공주시
19730478012,1,1,1,삼성식품(맛어묵),식품제조가공업,전북특별자치도,전북특별자치도 전주시
19730478019,2,1,1,온고을한과,식품제조가공업,전북특별자치도,전북특별자치도 익산시
19730484017,1,1,1,동양어묵,식품제조가공업,전북특별자치도,전북특별자치도 군산시
19730493004,1,1,1,농업회사법인 유한회사 연봉두부,식품제조가공업,전북특별자치도,전북특별자치도 김제시
19730512004,1,1,1,동화산업주식회사,식품제조가공업,전남광주통합특별시,전남광주통합특별시 나주시
19730533002,1,1,1,정화식품주식회사(냉동지점),식품제조가공업,경상북도,경상북도 포항시
19730611007,1,1,1,향진식품,식품제조가공업,경상남도,경상남도 밀양시
19730618007,2,2,2,(주)동림식품,식품제조가공업,경상남도,경상남도 창녕군
19730619001,16,16,16,오뚜기에스에프(주),식품제조가공업,경상남도,경상남도 고성군
19730631005,1,1,1,유한회사 제주동남국수,식품제조가공업,제주특별자치도,제주특별자치도 서귀포시
19740129002,1,1,1,부산어묵 초량식품,식품제조가공업,부산광역시,부산광역시 동구
19740144007,1,1,1,(주)어가원식품,식품제조가공업,부산광역시,부산광역시 사하구
19740320008,1,1,1,주식회사 세진병과,식품제조가공업,경기도,경기도 고양시
19740344001,2,2,2,한국 코카콜라 유한회사,식품제조가공업,경기도,경기도 의왕시
19740355003,4,4,4,세광식품(주),식품제조가공업,경기도,경기도 파주시
19740360009,6,6,5,청수식품(주),식품제조가공업,경기도,경기도 안성시
19740433001,11,11,9,에스와이푸드(주),식품제조가공업,충청북도,충청북도 충주시
19740473003,2,1,1,서울제면,식품제조가공업,충청남도,충청남도 홍성군
19740484001,1,1,1,대선물산주식회사,식품제조가공업,전북특별자치도,전북특별자치도 군산시
19740503010,1,1,1,목포대양식품조합,식품제조가공업,전남광주통합특별시,전남광주통합특별시 목포시
19740606001,1,1,1,칠성제과,식품제조가공업,경상남도,경상남도 사천시
19740606004,1,1,1,신선수산,식품제조가공업,경상남도,경상남도 사천시
19750202004,1,1,1,동서식품(주),식품제조가공업,인천광역시,인천광역시 부평구
19750208003,29,19,20,(주)삼양사,식품제조가공업,인천광역시,인천광역시 서해구
19750214003,2,2,2,한국제다,식품제조가공업,전남광주통합특별시,전남광주통합특별시 동구
19750358001,7,7,7,(주)대상다이브스 이천공장,식품제조가공업,경기도,경기도 이천시
19750368001,1,1,1,익수제약(주),식품제조가공업,경기도,경기도 광주시
19750443001,10,5,3,농업회사법인(주)오설록농장,식품제조가공업,충청북도,충청북도 진천군
19750512003,5,5,5,(주)삼진 지.에프,식품제조가공업,전남광주통합특별시,전남광주통합특별시 나주시
19750621001,2,2,2,농업회사법인 쌍계명차 주식회사,식품제조가공업,경상남도,경상남도 하동군
19760015001,2,1,1,서울탁주구로연합제조장,식품제조가공업(주류),서울특별시,서울특별시 금천구
19760144008,3,3,3,(주)오복식품,식품제조가공업,부산광역시,부산광역시 사하구
19760144009,3,3,3,부경수산(주),식품제조가공업,부산광역시,부산광역시 사하구
19760263004,9,8,7,(주)동원F&B수원공장,식품제조가공업,경기도,경기도 수원시
19760311001,2,2,2,서울우유협동조합안산공장,식품제조가공업,경기도,경기도 안산시
19760342001,8,8,7,(주)농심,식품제조가공업,경기도,경기도 군포시
19760425007,1,1,1,"한,양식,우동,라면",휴게음식점,충청북도,충청북도 청주시
19760463011,1,1,1,주식회사 해온푸드,식품제조가공업,충청남도,충청남도 서산시
19760478023,2,2,2,주식회사풍년제과,식품제조가공업,전북특별자치도,전북특별자치도 전주시
19760487005,8,8,7,(주)오리온 제2익산공장,식품제조가공업,전북특별자치도,전북특별자치도 익산시
19760523001,8,8,8,(주)유맥,식품제조가공업,전남광주통합특별시,전남광주통합특별시 해남군
19760560002,1,1,1,평사(부산방향)휴게소 한.양식전문점,일반음식점,경상북도,경상북도 경산시
19760560004,1,1,1,호박가요주점,유흥주점영업,경상북도,경상북도 경산시
19760606001,2,2,2,삼우산업사,식품제조가공업,경상남도,경상남도 사천시
19770069023,1,1,1,진미식품,식품제조가공업,서울특별시,서울특별시 마포구
19770144003,2,2,2,(주)한진식품,식품제조가공업,부산광역시,부산광역시 사하구
19770144011,3,3,3,(주)유창상사,식품제조가공업,부산광역시,부산광역시 사하구
19770211002,1,1,1,천수제면,식품제조가공업,인천광역시,인천광역시 강화군
19770257006,1,1,1,(주)대창농산,식품제조가공업,세종특별자치시,세종특별자치시
19770294002,1,1,1,대원냉동산업사,식품제조가공업,경기도,경기도 부천시
19770304002,2,2,2,주식회사대구상사,식품제조가공업,경기도,경기도 광명시
19770353001,1,1,1,죽전(서울방향)휴게소 자율식당,일반음식점,경기도,경기도 용인시
19770368001,1,1,1,합동산업(주),식품제조가공업,경기도,경기도 광주시
19770433009,13,13,12,동보식품 주식회사,식품제조가공업,충청북도,충청북도 충주시
19770506012,5,5,5,(주)유성수산,식품제조가공업,전남광주통합특별시,전남광주통합특별시 여수시
19780144015,1,1,1,태명수산,식품제조가공업,부산광역시,부산광역시 사하구
19780190012,5,3,3,대한제당(주),식품제조가공업,인천광역시,인천광역시 제물포구
19780368002,8,8,8,롯데칠성음료(주),식품제조가공업,경기도,경기도 광주시
19780606005,2,2,2,대호수산,식품제조가공업,경상남도,경상남도 사천시
19780614001,7,7,7,롯데칠성음료(주),식품제조가공업,경상남도,경상남도 양산시
19780614009,9,9,9,롯데웰푸드(주),식품제조가공업,경상남도,경상남도 양산시
19790190025,12,11,11,씨제이제일제당(주),식품제조가공업,인천광역시,인천광역시 제물포구
19790257001,13,11,11,남양유업주식회사 세종공장,식품제조가공업,세종특별자치시,세종특별자치시
19790449002,1,1,1,주식회사제때,식품제조가공업,충청남도,충청남도 천안시
19790490001,1,1,1,정읍녹두장군(하행)휴게소한식당,일반음식점,전북특별자치도,전북특별자치도 정읍시
19790490002,1,1,1,정읍녹두장군(상행)휴게소,일반음식점,전북특별자치도,전북특별자치도 정읍시
19790606005,1,1,1,대양수산,식품제조가공업,경상남도,경상남도 사천시
19790606008,1,1,1,(주)대덕수산,식품제조가공업,경상남도,경상남도 사천시
19790614008,4,4,4,(주)희창유업,식품제조가공업,경상남도,경상남도 양산시
19800163046,2,1,1,광일제과,식품제조가공업,대구광역시,대구광역시 달성군
19800190030,19,9,9,씨제이제일제당(주),식품제조가공업,인천광역시,인천광역시 제물포구
19800202010,4,2,2,해저림식품,식품제조가공업,인천광역시,인천광역시 부평구
19800347002,17,17,17,대상(주)기흥공장,식품제조가공업,경기도,경기도 용인시
19800355003,5,5,4,주식회사피엔에프아이,식품제조가공업,경기도,경기도 파주시
19800375002,8,8,8,코카콜라음료(주),식품제조가공업,경기도,경기도 여주시
19800415001,5,5,5,동아오츠카주식회사,식품제조가공업,충청북도,충청북도 청주시
19800415004,6,6,6,(주)일화초정공장,식품제조가공업,충청북도,충청북도 청주시
19800493005,5,5,3,(주)서주,식품제조가공업,전북특별자치도,전북특별자치도 김제시
19800498002,8,8,6,(주)푸르밀,식품제조가공업,전북특별자치도,전북특별자치도 임실군
19800513010,1,1,1,두성유통(주)섬진강(순천)휴게소 한식당&돈가스,일반음식점,전남광주통합특별시,전남광주통합특별시 광양시
19800513011,1,1,1,두성유통(주)섬진강(부산)휴게소 한식당&돈가스,일반음식점,전남광주통합특별시,전남광주통합특별시 광양시
19800520008,1,1,1,(주)오성식품,식품제조가공업,전남광주통합특별시,전남광주통합특별시 화순군
19800538018,7,7,7,남양유업주식회사 경주공장,식품제조가공업,경상북도,경상북도 경주시
19800538053,2,2,2,(주)창성,식품제조가공업,경상북도,경상북도 경주시
19800560003,2,2,2,매일유업(주)경산공장,식품제조가공업,경상북도,경상북도 경산시
19800604006,1,1,1,부산수정식품,식품제조가공업,경상남도,경상남도 통영시
19800606005,1,1,1,삼경식품,식품제조가공업,경상남도,경상남도 사천시
19800607016,1,1,1,아세아식품,식품제조가공업,경상남도,경상남도 김해시
19810144025,4,4,3,(주)명인수산,식품제조가공업,부산광역시,부산광역시 사하구
19810227007,15,15,15,매일유업(주)광주공장,식품제조가공업,전남광주통합특별시,전남광주통합특별시 광산구
19810288013,2,2,2,민성식품,식품제조가공업,경기도,경기도 안양시
19810308046,4,4,4,매일유업(주)평택공장,식품제조가공업,경기도,경기도 평택시
19810332001,1,1,1,태정식품,식품제조가공업,경기도,경기도 남양주시
19810336006,3,3,3,(주)우농,식품제조가공업,경기도,경기도 오산시
19810372140,7,5,4,(주)우천식품,식품제조가공업,경기도,경기도 포천시
19810415001,3,3,3,롯데웰푸드 주식회사,식품제조가공업,충청북도,충청북도 청주시
19810415002,7,7,7,롯데네슬레코리아주식회사,식품제조가공업,충청북도,충청북도 청주시
19810473012,1,1,1,한일제면,식품제조가공업,충청남도,충청남도 홍성군
19810481007,1,1,1,수협중앙회전주공판장,식품제조가공업,전북특별자치도,전북특별자치도 전주시
19810555057,1,1,1,종동한과,식품제조가공업,경상북도,경상북도 영천시
19810606006,28,28,27,서강유업(주),식품제조가공업,경상남도,경상남도 사천시
19810617005,1,1,1,함안(부산방향)휴게소,일반음식점,경상남도,경상남도 함안군
19820144010,3,3,3,주식회사 태성물산,식품제조가공업,부산광역시,부산광역시 사하구
19820144026,1,1,1,(주)효성어묵,식품제조가공업,부산광역시,부산광역시 사하구
19820233041,1,1,1,문창식품,식품제조가공업,대전광역시,대전광역시 중구
19820358017,1,1,1,오비맥주(주),식품제조가공업,경기도,경기도 이천시
19820372021,2,2,1,(주)정희식품,식품제조가공업,경기도,경기도 포천시
19820433005,4,4,4,(주)동심,식품제조가공업,충청북도,충청북도 충주시
19820481005,1,1,1,(유한회사)동성물산,식품제조가공업,전북특별자치도,전북특별자치도 전주시
19820481021,3,3,3,훼미리식품주식회사,식품제조가공업,전북특별자치도,전북특별자치도 전주시
19820487024,4,4,4,남양팜스,식품제조가공업,전북특별자치도,전북특별자치도 익산시
19820526003,3,3,3,농업회사법인 유한회사 세양지에프,식품제조가공업,전남광주통합특별시,전남광주통합특별시 함평군
19820538018,3,3,3,(주)태화식품,식품제조가공업,경상북도,경상북도 경주시
19820607004,7,7,7,(주)빙그레,식품제조가공업,경상남도,경상남도 김해시
19820627019,1,1,1,영농조합법인제주감귤과자,식품제조가공업,제주특별자치도,제주특별자치도 제주시
19830144003,1,1,1,명성식품,식품제조가공업,부산광역시,부산광역시 사하구
19830144029,2,1,1,고려식품산업사,식품제조가공업,부산광역시,부산광역시 사하구
19830190020,7,7,6,대한제분(주),식품제조가공업,인천광역시,인천광역시 제물포구
19830202036,13,13,13,유한회사 사조씨피케이 부평공장,식품제조가공업,인천광역시,인천광역시 부평구
19830221006,1,1,1,풍전나이스제과(주),식품제조가공업,전남광주통합특별시,전남광주통합특별시 북구
19830240007,6,6,6,(주)진미식품,식품제조가공업,대전광역시,대전광역시 유성구
19830242017,5,5,5,주식회사 광야식품,식품제조가공업,대전광역시,대전광역시 대덕구
19830308010,3,3,3,롯데웰푸드 주식회사,식품제조가공업,경기도,경기도 평택시
19830311003,3,3,3,(주)유정식품,식품제조가공업,경기도,경기도 안산시
19830347001,3,3,3,(주)한불화농,식품제조가공업,경기도,경기도 용인시
19830358006,20,20,18,유한회사 사조씨피케이 이천공장,식품제조가공업,경기도,경기도 이천시
19830358009,1,1,1,한교식품산업사,식품제조가공업,경기도,경기도 이천시
19830358021,9,9,7,(주) 팔도,식품제조가공업,경기도,경기도 이천시
19830360016,4,4,4,농심켈로그주식회사,식품제조가공업,경기도,경기도 안성시
19830386002,3,3,3,강릉초당두부,식품제조가공업,강원특별자치도,강원특별자치도 강릉시
19830395001,1,1,1,횡성(인천)휴게소 한식,일반음식점,강원특별자치도,강원특별자치도 횡성군
19830415001,4,2,2,해태제과식품(주)청주공장,식품제조가공업,충청북도,충청북도 청주시
19830415002,3,3,3,농업회사법인(주)착한식품,식품제조가공업,충청북도,충청북도 청주시
19830464033,11,11,11,(주)오뚜기,식품제조가공업,충청남도,충청남도 논산시
19830487051,8,8,8,(주)오리온 제3익산공장,식품제조가공업,전북특별자치도,전북특별자치도 익산시
19830614003,2,2,2,(주)진주햄,식품제조가공업,경상남도,경상남도 양산시
19830631007,1,1,1,농업회사법인 (주)오설록농장 돌송이공장,식품제조가공업,제주특별자치도,제주특별자치도 서귀포시
19840144039,1,1,1,주식회사 동순덕식품,식품제조가공업,부산광역시,부산광역시 사하구
19840154038,1,1,1,대우통상,식품제조가공업,부산광역시,부산광역시 사상구
19840193136,1,1,1,월미제면,식품제조가공업,인천광역시,인천광역시 미추홀구
19840221008,9,5,5,해태제과식품(주)광주공장,식품제조가공업,전남광주통합특별시,전남광주통합특별시 북구
19840221010,2,2,2,롯데칠성음료(주),식품제조가공업,전남광주통합특별시,전남광주통합특별시 북구
19840221012,4,4,4,코카콜라음료(주),식품제조가공업,전남광주통합특별시,전남광주통합특별시 북구
19840288018,1,1,1,(주)신라명과,식품제조가공업,경기도,경기도 안양시
19840358018,9,9,9,(주)복천식품,식품제조가공업,경기도,경기도 이천시
19840364002,4,4,4,(주)정남식품,식품제조가공업,경기도,경기도 화성시
19840368032,1,1,1,완전식품,식품제조가공업,경기도,경기도 광주시
19840376118,4,4,4,주식회사 임진강김치,식품제조가공업,경기도,경기도 연천군
19840415001,31,16,16,(주)정.식품,식품제조가공업,충청북도,충청북도 청주시
19840461098,1,1,1,(주)광일,식품제조가공업,충청남도,충청남도 아산시
19840464014,2,2,2,(주)빙그레,식품제조가공업,충청남도,충청남도 논산시
19840467010,1,1,1,농업회사법인(주)안성식품,식품제조가공업,충청남도,충청남도 금산군
19840484032,2,2,2,대광제면,식품제조가공업,전북특별자치도,전북특별자치도 군산시
19840490002,2,2,2,현미원,식품제조가공업,전북특별자치도,전북특별자치도 정읍시
19840492019,1,1,1,대보유통(주)지리산(고서)휴게소(한식당),휴게음식점,전북특별자치도,전북특별자치도 남원시
19840518014,2,2,2,고흥군수산업협동조합,식품제조가공업,전남광주통합특별시,전남광주통합특별시 고흥군
19840533006,7,7,7,양포식품(주),식품제조가공업,경상북도,경상북도 포항시
19840597092,6,3,1,하이트진로(주),식품제조가공업,경상남도,경상남도 창원시
19840607028,7,7,6,한성기업(주),식품제조가공업,경상남도,경상남도 김해시
19850042355,6,3,3,(주)맛찬들백미식품 제2공장,식품제조가공업,경기도,경기도 포천시
19850144040,2,2,2,남양식품,식품제조가공업,부산광역시,부산광역시 사하구
19850144063,1,1,1,(주)명성리프레쉬,식품제조가공업,부산광역시,부산광역시 사하구
19850166004,1,1,1,삼오식품,식품제조가공업,대구광역시,대구광역시 남구
19850275001,1,1,1,농업회사법인(주)맘모스,식품제조가공업,경기도,경기도 성남시
19850309003,6,6,6,고려인삼제조주식회사,식품제조가공업,경기도,경기도 평택시
19850310003,1,1,1,가나식품공업사,식품제조가공업,경기도,경기도 동두천시
19850311001,21,21,20,태원식품산업(주),식품제조가공업,경기도,경기도 안산시
19850311005,4,4,4,(주)피엔에프에스,식품제조가공업,경기도,경기도 안산시
19850347002,4,4,4,일양약품(주)건강사업부,식품제조가공업,경기도,경기도 용인시
19850347003,6,6,6,동희(주),식품제조가공업,경기도,경기도 용인시
19850368057,4,4,4,(주)쎄레스,식품제조가공업,경기도,경기도 광주시
19850368064,2,2,2,(주)빙그레,식품제조가공업,경기도,경기도 광주시
19850370018,4,4,4,유성씨앤에프(주),식품제조가공업,경기도,경기도 양주시
19850370020,2,2,2,서울우유협동조합양주공장,식품제조가공업,경기도,경기도 양주시
19850433015,7,7,7,서울식품공업(주),식품제조가공업,충청북도,충청북도 충주시
19850439028,1,1,1,(주)풀그린,식품제조가공업,충청북도,충청북도 보은군
19850449001,15,15,15,삼육식품,식품제조가공업,충청남도,충청남도 천안시
19850467009,1,1,1,의남식품(주),식품제조가공업,충청남도,충청남도 금산군
19850473003,3,3,3,광천조양식품,식품제조가공업,충청남도,충청남도 홍성군
19850481029,5,5,5,천일종합식품,식품제조가공업,전북특별자치도,전북특별자치도 전주시
19850487022,3,3,3,선화식품 주식회사,식품제조가공업,전북특별자치도,전북특별자치도 익산시
19850494002,3,3,3,농업회사법인(주)화심두부,식품제조가공업,전북특별자치도,전북특별자치도 완주군
19850499011,18,10,14,대상(주),식품제조가공업,전북특별자치도,전북특별자치도 순창군
19850506046,2,2,2,태영수산,식품제조가공업,전남광주통합특별시,전남광주통합특별시 여수시
19850512029,1,1,1,한양식품,식품제조가공업,전남광주통합특별시,전남광주통합특별시 나주시
19850538012,1,1,1,태양식품 경주국수,식품제조가공업,경상북도,경상북도 경주시
19850560015,1,1,1,(주)경일식품,식품제조가공업,경상북도,경상북도 경산시
19850571033,3,3,3,삼진식품,식품제조가공업,경상북도,경상북도 예천군
19850573008,1,1,1,(주)하람씨푸드,식품제조가공업,경상북도,경상북도 울진군
19850614015,3,3,3,대륙식품(주),식품제조가공업,경상남도,경상남도 양산시
19850614055,37,35,36,(주)엠에스씨,식품제조가공업,경상남도,경상남도 양산시
19850631026,5,5,5,제주농산주식회사,식품제조가공업,제주특별자치도,제주특별자치도 서귀포시
19860042158,1,1,1,(주)새빛푸드,식품제조가공업,서울특별시,서울특별시 동대문구
19860131115,1,1,1,백향식품,식품제조가공업,부산광역시,부산광역시 부산진구
19860131182,2,1,1,부전식품,식품제조가공업,부산광역시,부산광역시 사상구
19860202061,1,1,1,경인식품,식품제조가공업,인천광역시,인천광역시 부평구
19860275004,9,9,9,(주)평화식품,식품제조가공업,경기도,경기도 성남시
19860309018,21,21,20,오뚜기라면(주),식품제조가공업,경기도,경기도 평택시
19860330011,1,1,1,호남식품,식품제조가공업,경기도,경기도 구리시
19860332004,4,4,4,(주)동진푸드,식품제조가공업,경기도,경기도 남양주시
19860332051,1,1,1,(주)코스모스제과,식품제조가공업,경기도,경기도 남양주시
19860347002,9,9,8,(주)동성식품,식품제조가공업,경기도,경기도 용인시
19860347004,10,10,10,큐어라벨(주),식품제조가공업,경기도,경기도 용인시
19860358059,22,13,11,샘표식품(주) 이천공장,식품제조가공업,경기도,경기도 이천시
19860360007,2,2,2,(주)농심,식품제조가공업,경기도,경기도 안성시
19860364014,8,8,8,주식회사 진유원,식품제조가공업,경기도,경기도 화성시
19860368004,4,4,4,(주)신안식품,식품제조가공업,경기도,경기도 광주시
19860368013,2,2,1,주식회사 진협제과,식품제조가공업,경기도,경기도 광주시
19860370022,1,1,1,삼성식품,식품제조가공업,경기도,경기도 양주시
19860372032,7,7,7,디에이치팜(주),식품제조가공업,경기도,경기도 포천시
19860372050,1,1,1,효천푸드,식품제조가공업,경기도,경기도 포천시
19860395013,13,13,13,롯데웰푸드(주)파스퇴르공장,식품제조가공업,강원특별자치도,강원특별자치도 횡성군
19860415003,1,1,1,(주)청와푸드,식품제조가공업,충청북도,충청북도 청주시
19860435013,24,24,24,코스맥스바이오(주),식품제조가공업,충청북도,충청북도 제천시
19860443015,20,20,17,(주)네이처텍,식품제조가공업,충청북도,충청북도 진천군
19860461054,3,3,3,후덕물산(주)아산공장,식품제조가공업,충청남도,충청남도 아산시
19860470017,1,1,1,대동국수,식품제조가공업,충청남도,충청남도 부여군
19860506002,21,13,14,(주)아라움,식품제조가공업,전남광주통합특별시,전남광주통합특별시 여수시
19860506004,1,1,1,해초종합식품,식품제조가공업,전남광주통합특별시,전남광주통합특별시 여수시
19860512022,2,2,2,(주)광일식품,식품제조가공업,전남광주통합특별시,전남광주통합특별시 나주시
